sample_id	Chromosome	Start_Position	Rating	Mean_Rating	All_Rating
Reddy_2805T	3	105438932	4	4	4
Reddy_2084T	3	105438934	4	4	4
Reddy_2948T	3	105572480	4	4	4
Reddy_2643T	3	105586334	4	4	4
Reddy_2291T	3	105586357	4	4	4
Reddy_2208T	3	105586390	5	5	5
Reddy_3385T	3	142168330	4	4	4
Reddy_2163T	3	142168393	4	4	4
Reddy_2779T	3	142176551	4	4	4
Reddy_3561T	3	142177854	4	4	4
Reddy_2775T	3	142184063	3	3	3
Reddy_2475T	3	142204015	4	4	4
Reddy_3879T	3	142212138	3	3	3
Reddy_2150T	3	142215969	4	4	4
Reddy_2121T	3	142226927	4	4	4
Reddy_3662T	3	142234250	2	2	2
Reddy_2898T	3	142242852	4	4	4
Reddy_2805T	3	142253975	2	2	2
Reddy_2933T	3	142266619	5	5	5
Reddy_3548T	3	142275301	2	2	2
Reddy_2768T	3	142281601	5	5	5
Reddy_2838T	3	142297522	5	5	5
Reddy_2687T	3	142840235	3	3	3
Reddy_2073T	3	142840409	3	3	3
Reddy_2933T	3	142840661	4	4	4
Reddy_2687T	3	142840784	3	3	3
Reddy_2652T	3	142840907	3	3	3
Reddy_2190T	3	156395839	4	4	4
Reddy_3952T	3	156395922	3	3.5	3,4
Reddy_2539T	3	156396090	4	4	4
Reddy_2644T	3	156422511	4	4	4
Reddy_3951T	3	156422612	3	3	3
Reddy_2163T	3	156422724	2	2	2
Reddy_2233T	3	156422875	3	3	3
Reddy_2577T	3	168810836	5	5	5
Reddy_2677T	3	168810882	4	4	4
Reddy_3672T	3	168833252	4	4	4
Reddy_3904T	3	168833889	4	4	4
Reddy_2714T	3	168834230	4	4	4
Reddy_2692T	3	168834439	4	4	4
Reddy_2300T	3	168849263	4	4	4
Reddy_2529T	3	168861560	4	4	4
Reddy_3439T	3	176744168	3	3	3
Reddy_2725T	3	176744183	3	3	3
Reddy_2211T	3	176744208	4	4	4
Reddy_3612T	3	176744228	3	3	3
Reddy_3933T	3	176750787	3	3	3
Reddy_2690T	3	176750808	3	3	3
Reddy_3776T	3	176750835	3	3	3
Reddy_2542T	3	176750836	4	4	4
Reddy_3987T	3	176750912	3	3	3
Reddy_2690T	3	176750838	3	3	3
Reddy_2772T	3	176750838	3	3	3
Reddy_3525T	3	176750838	3	3	3
Reddy_3653T	3	176750838	3	3	3
Reddy_3987T	3	176750916	3	3	3
Reddy_3590T	3	176750853	3	3	3
Reddy_3629T	3	176750853	4	4	4
Reddy_3753T	3	176750854	3	3	3
Reddy_3629T	3	176750856	4	4	4
Reddy_3476T	3	176750916	4	4	4
Reddy_2781T	3	176750917	4	4	4
Reddy_2544T	3	176750919	3	3	3
Reddy_3880T	3	176752053	2	2	2
Reddy_3876T	3	176755955	4	4	4
Reddy_2939T	3	176755957	3	3	3
Reddy_3875T	3	176756166	3	3	3
Reddy_3876T	3	176756166	4	4	4
Reddy_2081T	3	176763923	3	3	3
Reddy_3859T	3	176763959	3	3	3
Reddy_3620T	3	176765143	3	3	3
Reddy_2767T	3	176767925	4	4	4
Reddy_704T	3	176768294	3	3	3
Reddy_3888T	3	176768296	3	3	3
Reddy_3674T	3	176768313	4	4	4
Reddy_3666T	3	176769394	2	2	2
Reddy_823T	3	176771667	3	3	3
Reddy_2908T	3	176771683	3	3	3
Reddy_2816T	3	183209762	4	4	4
Reddy_2827T	3	183209846	4	4	4
Reddy_2654T	3	183209896	3	3	3
Reddy_3832T	3	183209941	4	4	4
Reddy_2676T	3	183211893	5	5	5
Reddy_2543T	3	183211904	4	4	4
Reddy_2840T	3	183211986	4	4	4
Reddy_3741T	3	183212033	4	4	4
Reddy_3609T	3	183217420	4	4	4
Reddy_2952T	3	183217485	4	4	4
Reddy_3542T	3	183217485	4	4	4
Reddy_2286T	3	183226013	4	4	4
Reddy_2654T	3	183245772	4	4	4
Reddy_2613T	3	183273154	4	4	4
Reddy_1016T	3	183273155	3	3	3
Reddy_2556T	3	183273156	4	4	4
Reddy_3739T	3	183273156	4	4	4
Reddy_2827T	3	183273161	4	4	4
Reddy_3627T	3	183273161	2	2	2
Reddy_2901T	3	183273174	4	4	4
Reddy_2945T	3	183273174	4	4	4
Reddy_3681T	3	183273188	3	3	3
Reddy_3739T	3	183273195	4	4	4
Reddy_2290T	3	183273196	3	3	3
Reddy_3703T	3	183273196	3	3	3
Reddy_2809T	3	183273201	4	4	4
Reddy_2217T	3	183273206	4	4	4
Reddy_3439T	3	183273206	4	4	4
Reddy_2901T	3	183273210	4	4	4
Reddy_2649T	3	183273225	4	4	4
Reddy_2158T	3	183273231	4	4	4
Reddy_2213T	3	183273231	4	4	4
Reddy_3625T	3	183273233	5	5	5
Reddy_1016T	3	183273248	4	4	4
Reddy_2158T	3	183273248	5	5	5
Reddy_2302T	3	183273248	2	2	2
Reddy_2522T	3	183273248	4	4	4
Reddy_2544T	3	183273248	3	3	3
Reddy_2613T	3	183273248	4	4	4
Reddy_3548T	3	183273248	4	4	4
Reddy_3601T	3	183273248	4	4	4
Reddy_3819T	3	183273248	4	4	4
Reddy_3401T	3	183273263	4	4	4
Reddy_3506T	3	183273267	5	5	5
Reddy_3593T	3	183273274	4	4	4
Reddy_2073T	3	183273281	4	4	4
Reddy_3593T	3	183273290	4	4	4
Reddy_2613T	3	183273316	4	4	4
Reddy_799T	3	187440389	4	4	4
Reddy_2204T	3	187440317	4	4	4
Reddy_3667T	3	187440334	4	4	4
Reddy_2091T	3	187440341	4	4	4
Reddy_2789T	3	187440343	4	4	4
Reddy_3563T	3	187440359	3	3	3
Reddy_3479T	3	187442734	4	4	4
Reddy_3688T	3	187442764	2	2	2
Reddy_2582T	3	187442767	3	3	3
Reddy_2844T	3	187442781	4	4	4
Reddy_2141T	3	187442820	3	3	3
Reddy_2161T	3	187442820	4	4	4
Reddy_3971T	3	187443367	5	5	5
Reddy_705T	3	187443367	5	5	5
Reddy_2097T	3	187443349	4	4	4
Reddy_2075T	3	187443366	4	4	4
Reddy_2097T	3	187443366	4	4	4
Reddy_2127T	3	187443366	4	4	4
Reddy_2208T	3	187443366	4	4	4
Reddy_2480T	3	187443366	4	4	4
Reddy_2475T	3	187443370	5	5	5
Reddy_2580T	3	187443373	5	5	5
Reddy_2604T	3	187446190	3	3	3
Reddy_2935T	3	187446977	4	4	4
Reddy_3811T	3	187447153	4	4	4
Reddy_2834T	3	187447172	4	4	4
Reddy_3655T	3	187447172	4	4	4
Reddy_3718T	3	187447178	4	4	4
Reddy_2651T	3	187447463	4	4	4
Reddy_816T	3	187451450	4	4	4
Reddy_3480T	3	187451435	4	4	4
Reddy_3984T	3	30648425	3	3	3
Reddy_2819T	3	30648416	3	3	3
Reddy_793T	3	30664732	4	4	4
Reddy_689T	3	30686301	3	3	3
Reddy_2219T	3	30713759	4	4	4
Reddy_3467T	3	30713865	4	4	4
Reddy_2195T	3	30713868	4	4	4
Reddy_3448T	3	30715682	3	3	3
Reddy_3990T	3	30732969	3	3	3
Reddy_3924T	3	30733045	3	3	3
Reddy_3673T	3	30733036	3	3	3
Reddy_3582T	3	38180430	4	4	4
Reddy_2707T	3	38180477	4	4	4
Reddy_2816T	3	38180489	5	5	5
Reddy_2707T	3	38180498	4	4	4
Reddy_3971T	3	38181436	3	3	3
Reddy_2808T	3	38181408	4	4	4
Reddy_3875T	3	38181436	2	2	2
Reddy_3876T	3	38181436	4	4	4
Reddy_3916T	3	38182032	3	3	3
Reddy_3956T	3	38182032	2	2	2
Reddy_2111T	3	38182025	4	4	4
Reddy_2191T	3	38182025	4	4	4
Reddy_2681T	3	38182025	4	4	4
Reddy_3840T	3	38182025	4	4	4
Reddy_2124T	3	38182032	4	4	4
Reddy_2217T	3	38182032	4	4	4
Reddy_2591T	3	38182032	3	3	3
Reddy_2871T	3	38182032	3	3	3
Reddy_2904T	3	38182032	4	4	4
Reddy_3441T	3	38182032	4	4	4
Reddy_3457T	3	38182032	3	3	3
Reddy_3506T	3	38182032	4	4	4
Reddy_3688T	3	38182032	4	4	4
Reddy_2838T	3	38182042	4	4	4
Reddy_3965T	3	38182259	3	3	3
Reddy_3927T	3	38182292	3	3	3
Reddy_2125T	3	38182259	4	4	4
Reddy_2242T	3	38182259	4	4	4
Reddy_2539T	3	38182259	4	4	4
Reddy_2689T	3	38182259	5	5	5
Reddy_3472T	3	38182259	4	4	4
Reddy_2093T	3	38182292	4	4	4,4
Reddy_2166T	3	38182292	5	5	5
Reddy_2222T	3	38182292	4	4	4
Reddy_2228T	3	38182292	4	4	4
Reddy_2250T	3	38182292	2	2	2
Reddy_2824T	3	38182292	4	4	4
Reddy_3409T	3	38182292	3	3	3
Reddy_3456T	3	38182292	4	4	4
Reddy_3462T	3	38182292	4	4	4
Reddy_3498T	3	38182292	2	2	2
Reddy_3651T	3	38182292	4	4	4
Reddy_3779T	3	38182292	3	3	3
Reddy_3842T	3	38182292	5	5	5
Reddy_3903T	3	38182292	4	4	4
Reddy_3916T	3	38182641	3	3	3
Reddy_3928T	3	38182641	4	4	4
Reddy_3958T	3	38182641	4	4	4
Reddy_3992T	3	38182641	5	5	5
Reddy_658T	3	38182641	4	4	4
Reddy_684T	3	38182641	4	4	4
Reddy_759T	3	38182641	4	4	4
Reddy_799T	3	38182641	4	4	4
Reddy_816T	3	38182641	4	4	4
Reddy_2074T	3	38182641	4	4	4
Reddy_2077T	3	38182641	3	3	3
Reddy_2081T	3	38182641	5	5	5
Reddy_2083T	3	38182641	2	2	2
Reddy_2085T	3	38182641	3	3	3
Reddy_2087T	3	38182641	5	5	5
Reddy_2091T	3	38182641	4	4	4
Reddy_2103T	3	38182641	5	5	5
Reddy_2106T	3	38182641	4	4	4
Reddy_2112T	3	38182641	4	4	4
Reddy_2115T	3	38182641	4	4	4
Reddy_2160T	3	38182641	3	3	3
Reddy_2165T	3	38182641	4	4	4
Reddy_2190T	3	38182641	4	4	4
Reddy_2210T	3	38182641	2	2	2
Reddy_2216T	3	38182641	4	4	4
Reddy_2225T	3	38182641	4	4	4
Reddy_2226T	3	38182641	4	4	4
Reddy_2241T	3	38182641	4	4	4
Reddy_2271T	3	38182641	4	4	4
Reddy_2274T	3	38182641	4	4	4
Reddy_2297T	3	38182641	4	4	4
Reddy_2302T	3	38182641	4	4	4
Reddy_2307T	3	38182641	4	4	4
Reddy_2453T	3	38182641	4	4	4
Reddy_2482T	3	38182641	4	4	4
Reddy_2528T	3	38182641	4	4	4
Reddy_2529T	3	38182641	4	4	4
Reddy_2545T	3	38182641	4	4	4
Reddy_2547T	3	38182641	5	5	5
Reddy_2562T	3	38182641	5	5	5
Reddy_2594T	3	38182641	5	5	5
Reddy_2611T	3	38182641	4	4	4
Reddy_2643T	3	38182641	4	4	4
Reddy_2646T	3	38182641	4	4	4
Reddy_2652T	3	38182641	4	4	4
Reddy_2687T	3	38182641	5	5	5
Reddy_2690T	3	38182641	3	3	3
Reddy_2698T	3	38182641	5	5	5
Reddy_2725T	3	38182641	5	5	5
Reddy_2727T	3	38182641	4	4	4
Reddy_2767T	3	38182641	4	4	4
Reddy_2784T	3	38182641	4	4	4
Reddy_2792T	3	38182641	4	4	4
Reddy_2819T	3	38182641	4	4	4
Reddy_2836T	3	38182641	4	4	4
Reddy_2879T	3	38182641	4	4	4
Reddy_2888T	3	38182641	4	4	4
Reddy_2897T	3	38182641	4	4	4
Reddy_2945T	3	38182641	4	4	4
Reddy_2949T	3	38182641	4	4	4
Reddy_2953T	3	38182641	4	4	4
Reddy_3386T	3	38182641	4	4	4
Reddy_3398T	3	38182641	4	4	4
Reddy_3444T	3	38182641	2	2	2
Reddy_3459T	3	38182641	4	4	4
Reddy_3465T	3	38182641	4	4	4
Reddy_3476T	3	38182641	4	4	4
Reddy_3496T	3	38182641	4	4	4
Reddy_3538T	3	38182641	4	4	4
Reddy_3545T	3	38182641	4	4	4
Reddy_3559T	3	38182641	4	4	4
Reddy_3610T	3	38182641	2	2	2
Reddy_3620T	3	38182641	4	4	4
Reddy_3622T	3	38182641	3	3	3
Reddy_3629T	3	38182641	4	4	4
Reddy_3660T	3	38182641	4	4	4
Reddy_3672T	3	38182641	4	4	4
Reddy_3674T	3	38182641	3	3	3
Reddy_3699T	3	38182641	5	5	5
Reddy_3711T	3	38182641	4	4	4
Reddy_3716T	3	38182641	5	5	5
Reddy_3732T	3	38182641	4	4	4
Reddy_3749T	3	38182641	4	4	4
Reddy_3753T	3	38182641	4	4	4
Reddy_3757T	3	38182641	4	4	4
Reddy_3761T	3	38182641	3	3	3
Reddy_3776T	3	38182641	4	4	4
Reddy_3782T	3	38182641	4	4	4
Reddy_3784T	3	38182641	4	4	4
Reddy_3785T	3	38182641	4	4	4
Reddy_3787T	3	38182641	4	4	4
Reddy_3875T	3	38182641	4	4	4
Reddy_3879T	3	38182641	4	4	4
Reddy_3888T	3	38182641	5	5	5
Reddy_3894T	3	38182641	3	3	3
Reddy_3905T	3	38182641	5	5	5
Reddy_3385T	3	38182683	4	4	4
Reddy_2777T	3	38182727	4	4	4
Reddy_2838T	3	47058716	4	4	4
Reddy_3759T	3	47084170	5	5	5
Reddy_2136T	3	47103785	3	3	3
Reddy_3919T	3	47125388	3	3	3
Reddy_3764T	3	47125706	3	3	3
Reddy_2528T	3	47125732	4	4	4
Reddy_3901T	3	47139530	5	5	5
Reddy_2952T	3	47161730	4	4	4
Reddy_2137T	3	47163177	4	4	4
Reddy_3536T	3	47163177	4	4	4
Reddy_2709T	3	47163184	4	4	4
Reddy_759T	3	47163847	3	3	3
Reddy_3471T	3	47163847	3	3	3
Reddy_3655T	3	47164064	5	5	5
Reddy_3935T	3	47164504	3	3	3
Reddy_2079T	3	47164478	3	3	3
Reddy_2805T	3	47164603	3	3	3
Reddy_2771T	3	47165000	4	4	4
Reddy_3673T	3	47165540	3	3	3
Reddy_2140T	3	47165791	5	5	5
Reddy_2827T	3	47165861	5	5	5
Reddy_2561T	3	49397743	3	3	3
Reddy_3747T	3	49399979	3	3	3
Reddy_2073T	3	49405910	2	2	2
Reddy_2073T	3	49405918	2	2	2
Reddy_2084T	3	49405932	2	2	2
Reddy_2073T	3	49405943	3	3	3
Reddy_2146T	3	49405948	3	3	3
Reddy_2669T	3	49405966	3	3	3
Reddy_2459T	3	49405978	2	2	2
Reddy_3784T	3	49405978	3	3	3
Reddy_2626T	3	49412898	4	4	4
Reddy_2998T	3	49412901	3	3	3
Reddy_2838T	3	49412911	4	4	4
Reddy_3940T	3	49413009	3	3	3
Reddy_2209T	3	49412965	3	3	3
Reddy_1008T	3	49412973	4	4	4
Reddy_2790T	3	49413009	3	3	3
Reddy_2839T	3	49413009	3	3	3
Reddy_2952T	3	49413015	3	3	3
Reddy_2816T	3	50293686	4	4	4
Reddy_2790T	3	50293694	5	5	5
Reddy_2700T	3	50293703	3	3	3
Reddy_3782T	3	50293703	4	4	4
Reddy_3519T	3	71247153	3	3.5	3,4
Reddy_2887T	3	71247373	4	4	4
Reddy_2570T	3	71247462	4	4	4
Reddy_2691T	3	9482233	4	4	4
Reddy_3937T	3	9484995	3	3	3
Reddy_2130T	3	9485076	4	4	4
Reddy_2547T	3	9487362	3	3	3
Reddy_2547T	3	9487391	3	3	3
Reddy_2681T	3	9488809	4	4	4
Reddy_2539T	3	9489472	3	3	3
Reddy_2478T	3	9489675	4	4	4
Reddy_2306T	3	9512192	4	4	4
Reddy_2226T	3	9512221	4	4	4
Reddy_3923T	3	9515059	3	3	3
Reddy_2561T	3	9517299	3	3	3
Reddy_3992T	3	9517447	3	3	3
Reddy_2949T	3	9517606	3	3	3
Reddy_3820T	4	106155512	3	3	3
Reddy_2952T	4	106155794	3	3	3
Reddy_2143T	4	106156414	3	3	3
Reddy_2838T	4	106156420	4	4	4
Reddy_3460T	4	106156540	4	4	4
Reddy_3503T	4	106156768	3	3	3
Reddy_2956T	4	106156828	3	3	3
Reddy_3785T	4	106156828	4	4	4
Reddy_2144T	4	106156897	4	4	4
Reddy_2153T	4	106156897	4	4	4
Reddy_2469T	4	106156931	3	3	3
Reddy_2763T	4	106156931	3	3	3
Reddy_2781T	4	106156975	4	4	4
Reddy_3872T	4	106157527	3	3	3
Reddy_2791T	4	106157552	4	4	4
Reddy_3940T	4	106157639	3	3	3
Reddy_2838T	4	106157566	5	5	5
Reddy_2632T	4	106157573	2	2	2
Reddy_2777T	4	106157836	4	4	4
Reddy_3859T	4	106157845	4	4	4
Reddy_3830T	4	106158025	3	3	3
Reddy_2781T	4	106158199	4	4	4
Reddy_3993T	4	106158383	4	4	4
Reddy_3861T	4	106158497	4	4	4
Reddy_3677T	4	106158503	4	4	4
Reddy_2249T	4	106164068	3	3	3
Reddy_2222T	4	106164773	3	3	3
Reddy_2470T	4	106164920	3	3	3
Reddy_3859T	4	106180795	3	3	3
Reddy_2565T	4	106180817	3	3	3
Reddy_2947T	4	106190834	3	3	3
Reddy_2700T	4	106193761	3	3	3
Reddy_2838T	4	106193787	3	3	3
Reddy_2709T	4	106196276	4	4	4
Reddy_2155T	4	106196381	4	4	4
Reddy_3967T	4	106196756	3	3	3
Reddy_2483T	4	106196755	4	4	4
Reddy_2902T	4	106196801	4	4	4
Reddy_2871T	4	106197167	3	3	3
Reddy_2874T	4	106197355	3	3	3
Reddy_2477T	4	106197374	3	3	3
Reddy_2933T	4	106197374	3	3	3
Reddy_2681T	4	106197557	4	4	4
Reddy_3745T	4	106197623	4	4	4
Reddy_3784T	4	153244137	4	4	4
Reddy_3760T	4	153244185	5	5	5
Reddy_3708T	4	153244232	4	4	4
Reddy_3745T	4	153245452	5	5	5
Reddy_3566T	4	153247168	4	4	4
Reddy_3745T	4	153247226	4	4	4
Reddy_3811T	4	153250826	5	5	5
Reddy_2999T	4	153250867	4	4	4
Reddy_2999T	4	153259073	3	3	3
Reddy_3634T	4	153332546	5	5	5
Reddy_2939T	4	153332699	4	4	4
Reddy_3552T	4	73944575	5	5	5
Reddy_2999T	4	73956516	4	4	4
Reddy_3819T	4	73956659	4	4	4
Reddy_2827T	4	73957101	4	4	4
Reddy_2045T	4	73957356	3	3	3
Reddy_3545T	4	73957437	5	5	5
Reddy_2675T	4	73964076	4	4	4
Reddy_2936T	4	73964130	4	4	4
Reddy_705T	4	73979583	4	4	4
Reddy_2297T	4	73986695	4	4	4
Reddy_2808T	4	73986695	4	4	4
Reddy_3584T	4	73986708	2	2	2
Reddy_2820T	4	73990736	5	5	5
Reddy_3472T	4	73990973	4	4	4
Reddy_3885T	4	74005305	4	4	4
Reddy_3896T	4	74005305	4	4	4
Reddy_2791T	4	74005410	4	4	4
Reddy_2715T	4	74005551	5	5	5
Reddy_2144T	4	74012554	5	5	5
Reddy_2153T	4	74012554	4	4	4
Reddy_3952T	4	74014696	3	3	3
Reddy_1016T	4	74019776	4	4	4
Reddy_2838T	4	74021428	4	4	4
Reddy_3667T	4	74027029	4	4	4
Reddy_3709T	4	74043144	4	4	4
Reddy_2471T	4	74124142	3	3	3
Reddy_3826T	4	83276549	3	3	3
Reddy_3622T	4	83277996	3	3	3
Reddy_2110T	4	83278040	3	3	3
Reddy_2581T	4	83278516	3	3	3
Reddy_2630T	4	83280677	3	3	3
Reddy_2297T	4	83294665	3	3	3
Reddy_2871T	4	83294690	3	3	3
Reddy_3636T	4	83852256	3	3	3
Reddy_2634T	4	83858434	4	4	4
Reddy_2768T	4	83861095	4	4	4
Reddy_2676T	5	123979946	3	3.3333333333333335	3,3,4
Reddy_2481T	5	123979997	3	3	3
Reddy_3664T	5	123980012	3	3	3
Reddy_2809T	5	123980083	4	4	4
Reddy_3872T	5	123980324	4	4	4
Reddy_3783T	5	123982378	3	3	3
Reddy_2471T	5	123982554	3	3	3
Reddy_3689T	5	123982743	3	3	3
Reddy_3944T	5	123982956	4	4	4
Reddy_2464T	5	123982926	3	3	3
Reddy_2872T	5	123982926	4	4	4
Reddy_2832T	5	123983052	4	4	4
Reddy_2832T	5	123983054	4	4	4
Reddy_3951T	5	123983196	4	4	4
Reddy_3684T	5	123983261	4	4	4
Reddy_3930T	5	123983435	5	5	5
Reddy_2816T	5	123983400	4	4	4
Reddy_3974T	5	123983597	4	4	4
Reddy_3688T	5	123983540	3	3	3
Reddy_2690T	5	123983859	3	3	3
Reddy_3783T	5	123984069	4	4	4,4
Reddy_3902T	5	123984341	3	3	3
Reddy_3902T	5	123984343	3	3.5	3,4
Reddy_3637T	5	123984813	3	3.5	3,4
Reddy_2613T	5	124079787	3	3	3
Reddy_2613T	5	124079794	3	3	3
Reddy_3637T	5	124079800	3	3	3
Reddy_2588T	5	124079839	2	2	2
Reddy_3637T	5	124079845	3	3	3
Reddy_2613T	5	124079851	3	3	3
Reddy_2652T	5	124079878	3	3	3
Reddy_2088T	5	124079958	3	3	3
Reddy_2950T	5	124079958	3	3	3
Reddy_3859T	5	124079994	3	3	3
Reddy_2690T	5	124080019	3	3	3
Reddy_2606T	5	124080028	4	4	4
Reddy_3385T	5	124080040	4	4	4
Reddy_2482T	5	124080061	4	4	4
Reddy_3655T	5	124080073	3	3	3
Reddy_2606T	5	124080079	3	3	3
Reddy_3939T	5	124080168	4	4	4
Reddy_2091T	5	124080165	4	4	4
Reddy_2100T	5	124080210	4	4	4
Reddy_2606T	5	124080233	4	4	4
Reddy_2939T	5	124080309	3	3	3
Reddy_3849T	5	124080310	3	3	3
Reddy_3517T	5	124080327	3	3	3
Reddy_2091T	5	124080333	4	4	4
Reddy_2836T	5	124080402	4	4	4
Reddy_2540T	5	124080408	3	3	3
Reddy_3525T	5	124080408	3	3	3
Reddy_3782T	5	124080418	4	4	4
Reddy_3834T	5	124080516	3	3	3
Reddy_2879T	5	124080579	4	4	4
Reddy_3812T	5	124080580	4	4	4
Reddy_3653T	5	124080643	4	4	4
Reddy_2681T	5	158139174	2	2	2
Reddy_3754T	5	158139240	4	4	4
Reddy_3631T	5	158139297	2	2	2
Reddy_690T	5	158250312	3	3	3
Reddy_2909T	5	158250245	4	4	4
Reddy_3861T	5	158250258	4	4	4
Reddy_2616T	5	158250267	5	5	5
Reddy_2616T	5	158250313	4	4	4
Reddy_2271T	5	158250322	5	5	5
Reddy_3975T	5	158267084	3	3	3
Reddy_3625T	5	158267039	3	3	3
Reddy_2786T	5	158267042	4	4	4
Reddy_2664T	5	158267059	4	4	4
Reddy_2781T	5	158267092	4	4	4
Reddy_3713T	5	158267096	4	4	4
Reddy_3936T	5	158500471	3	3	3
Reddy_2905T	5	158500470	4	4	4
Reddy_2550T	5	158500471	4	4	4
Reddy_3941T	5	158511743	4	4	4
Reddy_2209T	5	158511678	5	5	5
Reddy_2533T	5	158511678	5	5	5
Reddy_3451T	5	158511689	3	3	3
Reddy_2084T	5	158511690	4	4	4
Reddy_3506T	5	158511701	4	4	4
Reddy_2632T	5	158523989	4	4	4
Reddy_2475T	5	158524070	4	4	4
Reddy_3848T	5	158524075	4	4	4
Reddy_2952T	5	158524076	4	4	4
Reddy_2632T	5	158524077	4	4	4
Reddy_2191T	5	158524079	4	4	4
Reddy_2944T	5	158524082	5	5	5
Reddy_2632T	5	158524083	4	4	4
Reddy_2234T	5	158524089	4	4	4
Reddy_3848T	5	158524104	4	4	4
Reddy_816T	5	158526407	3	3	3
Reddy_2952T	5	158526393	4	4	4
Reddy_2281T	5	158526466	4	4	4
Reddy_2777T	5	158526476	4	4	4
Reddy_2654T	5	158526482	4	4	4
Reddy_3918T	5	67589217	2	2	2
Reddy_2045T	5	67591106	3	3	3
Reddy_3703T	5	67591109	4	4	4
Reddy_3941T	5	67593250	3	3	3
Reddy_2704T	5	67593377	3	3	3
Reddy_2666T	5	98192095	5	5	5
Reddy_2233T	5	98193924	4	4	4
Reddy_3902T	5	98207877	4	4	4
Reddy_2715T	5	98207903	3	3	3
Reddy_3764T	5	98217740	2	2	2
Reddy_2233T	5	98218883	4	4	4
Reddy_3653T	5	98223809	2	2	2
Reddy_2298T	5	98223881	2	2	2
Reddy_3756T	5	98224917	4	4	4
Reddy_3757T	5	98224917	4	4	4
Reddy_2838T	5	98228301	4	4	4
Reddy_3636T	5	98232057	3	3	3
Reddy_2778T	5	98234012	5	5	5
Reddy_3845T	5	98236534	5	5	5
Reddy_3785T	6	106536213	3	3	3
Reddy_3699T	6	106536288	3	3	3
Reddy_2816T	6	106536302	3	3	3
Reddy_3643T	6	106547236	3	3	3
Reddy_3594T	6	106547403	3	3	3
Reddy_3465T	6	106552826	4	4	4
Reddy_2271T	6	106553006	4	4	4
Reddy_2102T	6	106553245	5	5	5
Reddy_3680T	6	106553523	4	4	4
Reddy_2298T	6	106553690	4	4	4
Reddy_3465T	6	106553708	4	4	4
Reddy_3859T	6	106553773	4	4	4
Reddy_3898T	6	106554273	2	2	2
Reddy_2656T	6	106554276	4	4	4
Reddy_2934T	6	106554373	3	3	3
Reddy_2145T	6	106554828	4	4	4
Reddy_2159T	6	106554828	4	4	4
Reddy_3467T	6	106554834	3	3	3
Reddy_3903T	6	106554834	4	4	4
Reddy_2765T	6	106554931	5	5	5
Reddy_2234T	6	128294259	4	4	4
Reddy_3759T	6	128302364	4	4	4
Reddy_3637T	6	128303979	3	3	3
Reddy_3698T	6	128316410	4	4	4
Reddy_3525T	6	128388723	2	2	2
Reddy_2095T	6	128388770	4	4	4
Reddy_3937T	6	128403608	3	3	3
Reddy_3682T	6	128410916	2	2	2
Reddy_3689T	6	128540078	4	4	4
Reddy_3756T	6	128540111	5	5	5
Reddy_3757T	6	128540111	2	2	2
Reddy_2764T	6	128643267	4	4	4
Reddy_2838T	6	128643281	4	4	4
Reddy_2664T	6	128643326	5	5	5
Reddy_3620T	6	128718796	4	4	4
Reddy_2838T	6	128718804	4	4	4
Reddy_3644T	6	134492234	3	3	3
Reddy_3885T	6	134492855	4	4	4
Reddy_3896T	6	134492855	4	4	4
Reddy_2781T	6	134493392	4	4	4
Reddy_3845T	6	134493430	3	3	3
Reddy_2832T	6	134493436	4	4	4
Reddy_2487T	6	134494178	3	3	3
Reddy_2789T	6	134494179	3	3	3
Reddy_3654T	6	134494179	5	5	5
Reddy_2487T	6	134494186	3	3	3
Reddy_3481T	6	134494190	4	4	4
Reddy_2487T	6	134494252	3	3	3
Reddy_3639T	6	134494274	4	4	4
Reddy_2260T	6	134494286	3	3	3
Reddy_2567T	6	134494287	5	5	5
Reddy_3561T	6	134494420	3	3	3
Reddy_2901T	6	134494422	4	4	4
Reddy_2137T	6	134494431	4	4	4
Reddy_3536T	6	134494431	3	3	3
Reddy_3724T	6	134494431	4	4	4
Reddy_3666T	6	134494447	4	4	4
Reddy_3837T	6	134494447	3	3	3
Reddy_3712T	6	134494455	4	4	4
Reddy_3879T	6	134494483	4	4	4
Reddy_3745T	6	134494486	4	4	4
Reddy_3712T	6	134494491	3	3	3
Reddy_2781T	6	134494492	4	4	4
Reddy_2917T	6	134495166	3	3	3
Reddy_3745T	6	134495169	3	3	3
Reddy_2781T	6	134495184	3	3	3
Reddy_2820T	6	134495201	4	4	4
Reddy_3636T	6	134495210	3	3	3
Reddy_3932T	6	134495650	3	3	3
Reddy_3974T	6	134495658	3	3	3
Reddy_3946T	6	134495676	4	4	4
Reddy_3927T	6	134495683	5	5	5
Reddy_3940T	6	134495703	3	3	3
Reddy_3946T	6	134495709	3	3	3
Reddy_2781T	6	134495649	3	3	3
Reddy_2097T	6	134495650	3	3	3
Reddy_2655T	6	134495650	3	3	3
Reddy_2709T	6	134495650	4	4	4
Reddy_3525T	6	134495650	3	3	3
Reddy_2097T	6	134495658	3	3	3
Reddy_3432T	6	134495658	3	3	3
Reddy_3669T	6	134495658	3	3	3
Reddy_3740T	6	134495658	3	3	3
Reddy_2541T	6	134495659	3	3	3
Reddy_2124T	6	134495673	3	3	3
Reddy_3887T	6	134495676	3	3	3
Reddy_2450T	6	134495688	4	4	4
